,Region,Sub-region,Country/Territory,Total,Male,Female,Year,Age,Source,Method,Drug,Low,High,ISO3,stimulant,depressant,Continent,Country,PopMale,PopFemale,PopTotal,DrugConsumingPopulation
378,Americas,South America,Bolivia (Plurinational State of),0.06,0.05,0.07,2018.0,15-64,ARQ,HHS,Ecstasy,,,BOL,0.06,,America,Bolivia (Plurinational State of),5832722.0,5774179.0,11606906.0,193448433.33333334
379,Americas,South America,Bolivia (Plurinational State of),0.38,0.47,0.31,2018.0,12-65,ARQ,HHS,Prescription Stimulants,,,BOL,0.38,,America,Bolivia (Plurinational State of),5832722.0,5774179.0,11606906.0,30544489.47368421
380,Americas,South America,Bolivia (Plurinational State of),2.02,1.92,2.12,2018.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,BOL,,2.02,America,Bolivia (Plurinational State of),5832722.0,5774179.0,11606906.0,5745993.0693069305
381,Americas,South America,Bolivia (Plurinational State of),2.05,1.97,2.11,2018.0,12-65,ARQ,HHS,Tranquillizers and sedatives,,,BOL,,2.05,America,Bolivia (Plurinational State of),5832722.0,5774179.0,11606906.0,5661905.365853659
382,Americas,South America,Bolivia (Plurinational State of),1.42,2.11,0.86,2014.0,12-65,ARQ/UNODC Estimate,HHS,Cannabis,1.27,1.57,BOL,,1.42,America,Bolivia (Plurinational State of),5493371.0,5423613.0,10916991.0,7688021.830985916
383,Americas,South America,Bolivia (Plurinational State of),0.36,0.48,0.3,2014.0,12-65,UNODC Estimate,HHS,Cocaine,0.33,0.39,BOL,0.36,,America,Bolivia (Plurinational State of),5493371.0,5423613.0,10916991.0,30324975.0
384,Americas,South America,Bolivia (Plurinational State of),0.1,0.4,0.0,2014.0,12-65,ARQ,HHS,Amphetamines,,,BOL,0.1,,America,Bolivia (Plurinational State of),5493371.0,5423613.0,10916991.0,109169910.0
385,Americas,South America,Bolivia (Plurinational State of),0.01,0.02,0.0,2014.0,12-65,ARQ,HHS,Ecstasy,,,BOL,0.01,,America,Bolivia (Plurinational State of),5493371.0,5423613.0,10916991.0,1091699100.0
386,Americas,South America,Bolivia (Plurinational State of),0.26,0.42,0.12,2014.0,12-65,ARQ,HHS,Prescription Stimulants,,,BOL,0.26,,America,Bolivia (Plurinational State of),5493371.0,5423613.0,10916991.0,41988426.92307692
387,Americas,South America,Bolivia (Plurinational State of),1.87,2.07,1.71,2014.0,12-65,ARQ,HHS,Tranquillizers and sedatives,,,BOL,,1.87,America,Bolivia (Plurinational State of),5493371.0,5423613.0,10916991.0,5837963.101604278
388,Americas,South America,Bolivia (Plurinational State of),1.27,1.86,0.81,2013.0,12-65,ARQ,HHS,Cannabis,,,BOL,,1.27,America,Bolivia (Plurinational State of),5407883.0,5335478.0,10743352.0,8459332.283464568
389,Americas,South America,Bolivia (Plurinational State of),0.36,,,2013.0,12-65,UNODC Estimate,HHS,Cocaine,0.33,0.39,BOL,0.36,,America,Bolivia (Plurinational State of),5407883.0,5335478.0,10743352.0,29842644.444444444
390,Americas,South America,Bolivia (Plurinational State of),0.01,0.02,0.0,2013.0,12-65,ARQ,HHS,Ecstasy,,,BOL,0.01,,America,Bolivia (Plurinational State of),5407883.0,5335478.0,10743352.0,1074335200.0
391,Americas,South America,Bolivia (Plurinational State of),0.26,0.42,0.12,2013.0,12-65,ARQ,HHS,Prescription Stimulants,,,BOL,0.26,,America,Bolivia (Plurinational State of),5407883.0,5335478.0,10743352.0,41320584.615384616
392,Americas,South America,Bolivia (Plurinational State of),1.87,2.07,1.71,2013.0,12-65,ARQ,HHS,Tranquillizers and sedatives,,,BOL,,1.87,America,Bolivia (Plurinational State of),5407883.0,5335478.0,10743352.0,5745108.021390374
393,Americas,South America,Bolivia (Plurinational State of),4.5,8.9,1.1,2007.0,12-65,ARQ,HHS,Cannabis,,,BOL,,4.5,America,Bolivia (Plurinational State of),4897759.0,4813401.0,9711155.0,2158034.4444444445
394,Americas,South America,Bolivia (Plurinational State of),0.6,0.6,0.5,2007.0,15-64,ARQ,HHS,Cocaine,,,BOL,0.6,,America,Bolivia (Plurinational State of),4897759.0,4813401.0,9711155.0,16185258.333333334
395,Americas,South America,Bolivia (Plurinational State of),0.5,0.5,0.4,2007.0,12-65,ARQ,HHS,Amphetamines,,,BOL,0.5,,America,Bolivia (Plurinational State of),4897759.0,4813401.0,9711155.0,19422310.0
396,Americas,South America,Bolivia (Plurinational State of),0.1,0.0,0.1,2007.0,12-65,ARQ,HHS,Ecstasy,,,BOL,0.1,,America,Bolivia (Plurinational State of),4897759.0,4813401.0,9711155.0,97111550.0
397,Americas,South America,Bolivia (Plurinational State of),2.6,2.0,3.1,2007.0,12-65,ARQ,HHS,Tranquillizers and sedatives,,,BOL,,2.6,America,Bolivia (Plurinational State of),4897759.0,4813401.0,9711155.0,3735059.615384615
398,Americas,South America,Brazil,2.81,5.1,0.66,2012.0,15-64,Government source,HHS,Cannabis,,,BRA,,2.81,America,Brazil,98526890.0,101450817.0,199977711.0,71166445.19572954
399,Americas,South America,Brazil,2.18,3.73,0.74,2012.0,15-64,Government source,HHS,Cocaine,,,BRA,2.18,,America,Brazil,98526890.0,101450817.0,199977711.0,91732894.95412843
400,Americas,South America,Brazil,1.23,0.78,1.64,2012.0,15-64,Government source,HHS,Amphetamines,,,BRA,1.23,,America,Brazil,98526890.0,101450817.0,199977711.0,162583504.87804878
401,Americas,South America,Brazil,0.25,0.16,0.34,2012.0,15-64,Government source,HHS,Ecstasy,,,BRA,0.25,,America,Brazil,98526890.0,101450817.0,199977711.0,799910844.0
402,Americas,South America,Brazil,0.64,0.45,0.82,2012.0,15-64,Government source,HHS,Opioids,,,BRA,,0.64,America,Brazil,98526890.0,101450817.0,199977711.0,312465173.4375
403,Americas,South America,Brazil,0.2,0.1,0.3,2012.0,15-64,Government source,HHS,Opiates,,,BRA,,0.2,America,Brazil,98526890.0,101450817.0,199977711.0,999888555.0
404,Americas,South America,Brazil,0.57,0.45,0.69,2012.0,15-64,Government source,HHS,Prescription opioids,,,BRA,,0.57,America,Brazil,98526890.0,101450817.0,199977711.0,350838089.47368425
405,Americas,South America,Brazil,5.68,3.18,8.03,2012.0,15-64,Government source,HHS,Tranquillizers and sedatives,,,BRA,,5.68,America,Brazil,98526890.0,101450817.0,199977711.0,35207343.4859155
406,Americas,South America,Brazil,2.6,,,2005.0,12-65,Government source ,HHS,Cannabis,,,BRA,,2.6,America,Brazil,92281707.0,94515637.0,186797341.0,71845131.15384614
407,Americas,South America,Brazil,0.7,,,2005.0,12-65,Government source ,HHS,Cocaine,,,BRA,0.7,,America,Brazil,92281707.0,94515637.0,186797341.0,266853344.2857143
408,Americas,South America,Brazil,0.2,,,2005.0,15-64,UNODC Estimate ,,Ecstasy,,,BRA,0.2,,America,Brazil,92281707.0,94515637.0,186797341.0,933986705.0
409,Americas,South America,Brazil,0.7,,,2005.0,15-64,ARQ,HHS,Prescription Stimulants,,,BRA,0.7,,America,Brazil,92281707.0,94515637.0,186797341.0,266853344.2857143
410,Americas,South America,Brazil,0.4,,,2005.0,12-65,ARQ,HHS,Prescription opioids,,,BRA,,0.4,America,Brazil,92281707.0,94515637.0,186797341.0,466993352.5
411,Americas,South America,Brazil,2.1,,,2005.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,BRA,,2.1,America,Brazil,92281707.0,94515637.0,186797341.0,88951114.76190476
412,Americas,South America,Chile,12.05,17.05,7.17,2020.0,15-64,ARQ,HHS,Cannabis,,,CHL,,12.05,America,Chile,9579955.0,9720355.0,19300319.0,1601686.22406639
413,Americas,South America,Chile,0.76,1.37,0.17,2020.0,15-64,ARQ,HHS,Cocaine,,,CHL,0.76,,America,Chile,9579955.0,9720355.0,19300319.0,25395156.57894737
414,Americas,South America,Chile,0.18,0.1,,2020.0,15-64,ARQ,HHS,Amphetamines,,,CHL,0.18,,America,Chile,9579955.0,9720355.0,19300319.0,107223994.44444445
415,Americas,South America,Chile,0.3,0.54,0.08,2020.0,15-64,ARQ,HHS,Ecstasy,,,CHL,0.3,,America,Chile,9579955.0,9720355.0,19300319.0,64334396.66666667
416,Americas,South America,Chile,0.18,0.1,0.25,2020.0,15-64,ARQ,HHS,Prescription Stimulants,,,CHL,0.18,,America,Chile,9579955.0,9720355.0,19300319.0,107223994.44444445
417,Americas,South America,Chile,1.22,1.41,1.04,2020.0,15-64,ARQ,HHS,Opioids,,,CHL,,1.22,America,Chile,9579955.0,9720355.0,19300319.0,15819933.606557377
418,Americas,South America,Chile,1.22,1.41,1.04,2020.0,15-64,ARQ,HHS,Prescription opioids,,,CHL,,1.22,America,Chile,9579955.0,9720355.0,19300319.0,15819933.606557377
419,Americas,South America,Chile,2.06,2.36,1.77,2020.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CHL,,2.06,America,Chile,9579955.0,9720355.0,19300319.0,9369086.893203883
420,Americas,South America,Chile,13.33,18.98,7.76,2018.0,15-64,ARQ,HHS,Cannabis,,,CHL,,13.33,America,Chile,9281299.0,9420148.0,18701452.0,1402959.6399099776
421,Americas,South America,Chile,1.42,2.4,0.46,2018.0,15-64,ARQ,HHS,Cocaine,,,CHL,1.42,,America,Chile,9281299.0,9420148.0,18701452.0,13170036.619718311
422,Americas,South America,Chile,0.08,0.14,0.03,2018.0,15-64,ARQ,HHS,Amphetamines,,,CHL,0.08,,America,Chile,9281299.0,9420148.0,18701452.0,233768150.0
423,Americas,South America,Chile,0.27,0.36,0.17,2018.0,15-64,ARQ,HHS,Ecstasy,,,CHL,0.27,,America,Chile,9281299.0,9420148.0,18701452.0,69264637.03703703
424,Americas,South America,Chile,0.19,0.17,0.22,2018.0,15-64,ARQ,HHS,Prescription Stimulants,,,CHL,0.19,,America,Chile,9281299.0,9420148.0,18701452.0,98428694.73684211
425,Americas,South America,Chile,1.14,1.21,1.08,2018.0,15-64,ARQ,HHS,Opioids,,,CHL,,1.14,America,Chile,9281299.0,9420148.0,18701452.0,16404782.456140352
426,Americas,South America,Chile,0.0,0.0,0.0,2018.0,15-64,ARQ,HHS,Opiates,,,CHL,,0.0,America,Chile,9281299.0,9420148.0,18701452.0,inf
427,Americas,South America,Chile,1.14,1.21,1.08,2018.0,15-64,ARQ,HHS,Prescription opioids,,,CHL,,1.14,America,Chile,9281299.0,9420148.0,18701452.0,16404782.456140352
428,Americas,South America,Chile,1.44,1.18,1.69,2018.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CHL,,1.44,America,Chile,9281299.0,9420148.0,18701452.0,12987119.444444444
429,Americas,South America,Chile,15.1,19.11,11.07,2016.0,15-64,ARQ,HHS,Cannabis,,,CHL,,15.1,America,Chile,8971933.0,9111944.0,18083879.0,1197607.880794702
430,Americas,South America,Chile,1.38,2.21,0.55,2016.0,15-64,ARQ,HHS,Cocaine,,,CHL,1.38,,America,Chile,8971933.0,9111944.0,18083879.0,13104260.144927537
431,Americas,South America,Chile,0.18,0.25,0.11,2016.0,15-64,ARQ,HHS,Amphetamines,,,CHL,0.18,,America,Chile,8971933.0,9111944.0,18083879.0,100465994.44444445
432,Americas,South America,Chile,0.06,0.09,0.03,2016.0,15-64,ARQ,HHS,Ecstasy,,,CHL,0.06,,America,Chile,8971933.0,9111944.0,18083879.0,301397983.3333334
433,Americas,South America,Chile,0.25,0.35,0.15,2016.0,15-64,ARQ,HHS,Prescription Stimulants,,,CHL,0.25,,America,Chile,8971933.0,9111944.0,18083879.0,72335516.0
434,Americas,South America,Chile,1.22,0.94,1.5,2016.0,15-64,ARQ,HHS,Opioids,,,CHL,,1.22,America,Chile,8971933.0,9111944.0,18083879.0,14822851.639344262
435,Americas,South America,Chile,0.0,0.0,0.0,2016.0,15-64,ARQ,HHS,Opiates,,,CHL,,0.0,America,Chile,8971933.0,9111944.0,18083879.0,inf
436,Americas,South America,Chile,1.22,0.94,1.5,2016.0,15-64,ARQ,HHS,Prescription opioids,,,CHL,,1.22,America,Chile,8971933.0,9111944.0,18083879.0,14822851.639344262
437,Americas,South America,Chile,1.77,1.54,2.01,2016.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CHL,,1.77,America,Chile,8971933.0,9111944.0,18083879.0,10216880.790960452
438,Americas,South America,Chile,11.83,15.37,8.38,2014.0,15-64,ARQ,HHS,Cannabis,,,CHL,,11.83,America,Chile,8775555.0,8911559.0,17687107.0,1495106.2552831783
439,Americas,South America,Chile,1.73,2.85,0.65,2014.0,15-64,ARQ,HHS,Cocaine,,,CHL,1.73,,America,Chile,8775555.0,8911559.0,17687107.0,10223761.2716763
440,Americas,South America,Chile,0.06,0.06,0.06,2014.0,15-64,ARQ,HHS,Amphetamines,,,CHL,0.06,,America,Chile,8775555.0,8911559.0,17687107.0,294785116.6666667
441,Americas,South America,Chile,0.08,0.1,0.05,2014.0,15-64,ARQ,HHS,Ecstasy,,,CHL,0.08,,America,Chile,8775555.0,8911559.0,17687107.0,221088837.5
442,Americas,South America,Chile,0.14,0.17,0.12,2014.0,15-64,ARQ,HHS,Prescription Stimulants,,,CHL,0.14,,America,Chile,8775555.0,8911559.0,17687107.0,126336478.57142855
443,Americas,South America,Chile,0.58,0.54,0.62,2014.0,15-64,ARQ,HHS,Opioids,,,CHL,,0.58,America,Chile,8775555.0,8911559.0,17687107.0,30495012.06896552
444,Americas,South America,Chile,0.02,0.05,0.0,2014.0,15-64,ARQ,HHS,Opiates,,,CHL,,0.02,America,Chile,8775555.0,8911559.0,17687107.0,884355350.0
445,Americas,South America,Chile,0.56,0.5,0.62,2014.0,15-64,ARQ,HHS,Prescription opioids,,,CHL,,0.56,America,Chile,8775555.0,8911559.0,17687107.0,31584119.642857138
446,Americas,South America,Chile,1.2,0.97,1.43,2014.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CHL,,1.2,America,Chile,8775555.0,8911559.0,17687107.0,14739255.833333334
447,Americas,South America,Chile,7.47,10.52,4.52,2012.0,15-64,ARQ,HHS,Cannabis,,,CHL,,7.47,America,Chile,8605190.0,8736586.0,17341770.0,2321522.0883534136
448,Americas,South America,Chile,1.21,1.92,0.51,2012.0,15-64,ARQ,HHS,Cocaine,,,CHL,1.21,,America,Chile,8605190.0,8736586.0,17341770.0,14332041.32231405
449,Americas,South America,Chile,0.08,0.14,0.03,2012.0,15-64,ARQ,HHS,Amphetamines,,,CHL,0.08,,America,Chile,8605190.0,8736586.0,17341770.0,216772125.0
450,Americas,South America,Chile,0.05,0.1,0.0,2012.0,15-64,ARQ,HHS,Ecstasy,,,CHL,0.05,,America,Chile,8605190.0,8736586.0,17341770.0,346835400.0
451,Americas,South America,Chile,0.25,0.1,0.4,2012.0,15-64,ARQ,HHS,Prescription Stimulants,,,CHL,0.25,,America,Chile,8605190.0,8736586.0,17341770.0,69367080.0
452,Americas,South America,Chile,0.28,0.24,0.32,2012.0,15-64,ARQ,HHS,Prescription opioids,,,CHL,,0.28,America,Chile,8605190.0,8736586.0,17341770.0,61934892.85714285
453,Americas,South America,Chile,1.53,1.33,1.71,2012.0,15-64,ARQ,HHS,Tranquillizers and sedatives,,,CHL,,1.53,America,Chile,8605190.0,8736586.0,17341770.0,11334490.19607843
454,Americas,South America,Chile,4.88,,,2010.0,15-64,ARQ,,Cannabis,,,CHL,,4.88,America,Chile,8437986.0,8566182.0,17004167.0,3484460.450819672
455,Americas,South America,Chile,1.01,,,2010.0,15-64,ARQ,HHS,Cocaine,,,CHL,1.01,,America,Chile,8437986.0,8566182.0,17004167.0,16835808.91089109
456,Americas,South America,Chile,0.27,,,2010.0,15-64,ARQ,HHS,Amphetamines,0.17,0.37,CHL,0.27,,America,Chile,8437986.0,8566182.0,17004167.0,62978396.29629629
457,Americas,South America,Chile,0.01,,,2010.0,15-64,ARQ,HHS,Ecstasy,,,CHL,0.01,,America,Chile,8437986.0,8566182.0,17004167.0,1700416700.0
458,Americas,South America,Chile,0.14,,,2010.0,15-64,ARQ,,Prescription Stimulants,,,CHL,0.14,,America,Chile,8437986.0,8566182.0,17004167.0,121458335.7142857
459,Americas,South America,Chile,0.02,,,2010.0,15-64,ARQ,HHS,Opiates,,,CHL,,0.02,America,Chile,8437986.0,8566182.0,17004167.0,850208350.0
460,Americas,South America,Chile,0.27,,,2010.0,15-64,ARQ,HHS,Prescription opioids,,,CHL,,0.27,America,Chile,8437986.0,8566182.0,17004167.0,62978396.29629629
461,Americas,South America,Chile,6.7,,,2008.0,15-64,ARQ ,HHS ,Cannabis,,,CHL,,6.7,America,Chile,8268942.000000001,8392525.0,16661463.0,2486785.5223880596
462,Americas,South America,Chile,2.4,,,2008.0,15-64,ARQ ,HHS ,Cocaine,,,CHL,2.4,,America,Chile,8268942.000000001,8392525.0,16661463.0,6942276.25
463,Americas,South America,Chile,0.4,,,2008.0,15-64,ARQ ,HHS ,Amphetamines,,,CHL,0.4,,America,Chile,8268942.000000001,8392525.0,16661463.0,41653657.5
464,Americas,South America,Chile,0.1,,,2008.0,15-64,ARQ ,HHS ,Ecstasy,,,CHL,0.1,,America,Chile,8268942.000000001,8392525.0,16661463.0,166614630.0
465,Americas,South America,Chile,0.1,,,2008.0,15-64,HHS ,HHS ,Opiates,,,CHL,,0.1,America,Chile,8268942.000000001,8392525.0,16661463.0,166614630.0
466,Americas,South America,Chile,0.4,,,2008.0,15-64,HHS ,HHS ,Prescription opioids,,,CHL,,0.4,America,Chile,8268942.000000001,8392525.0,16661463.0,41653657.5
467,Americas,South America,Colombia,2.68,4.21,1.26,2019.0,12-65,Government source,HHS,Cannabis,2.46,2.9,COL,,2.68,America,Colombia,24779306.0,25408109.0,50187404.0,18726643.283582088
468,Americas,South America,Colombia,0.62,0.97,0.2,2019.0,12-65,Government source/ARQ,HHS,Cocaine,0.57,0.67,COL,0.62,,America,Colombia,24779306.0,25408109.0,50187404.0,80947425.80645162
469,Americas,South America,Colombia,0.16,0.22,0.1,2019.0,12-65,Government source,HHS,Ecstasy,0.11,0.21,COL,0.16,,America,Colombia,24779306.0,25408109.0,50187404.0,313671275.0
470,Americas,South America,Colombia,0.11,0.16,0.07,2019.0,12-65,Government source,HHS,Prescription Stimulants,,,COL,0.11,,America,Colombia,24779306.0,25408109.0,50187404.0,456249127.27272725
471,Americas,South America,Colombia,0.28,0.2,0.35,2019.0,12-65,Government source,HHS,Opioids,,,COL,,0.28,America,Colombia,24779306.0,25408109.0,50187404.0,179240728.57142857
472,Americas,South America,Colombia,0.02,0.02,0.01,2019.0,12-65,Government source,HHS,Opiates,0.01,0.03,COL,,0.02,America,Colombia,24779306.0,25408109.0,50187404.0,2509370200.0
473,Americas,South America,Colombia,0.28,0.2,0.35,2019.0,12-65,Government source,HHS,Prescription opioids,,,COL,,0.28,America,Colombia,24779306.0,25408109.0,50187404.0,179240728.57142857
474,Americas,South America,Colombia,0.61,0.64,0.58,2019.0,12-65,Government source,HHS,Tranquillizers and sedatives,,,COL,,0.61,America,Colombia,24779306.0,25408109.0,50187404.0,82274432.78688525
475,Americas,South America,Colombia,3.27,5.36,1.3,2013.0,12-65,ARQ,HHS,Cannabis,2.94,3.6,COL,,3.27,America,Colombia,22850381.0,23387544.0,46237930.0,14140039.755351681
476,Americas,South America,Colombia,0.7,1.23,0.2,2013.0,12-65,ARQ,HHS,Cocaine,0.55,0.84,COL,0.7,,America,Colombia,22850381.0,23387544.0,46237930.0,66054185.71428572
477,Americas,South America,Colombia,0.19,0.29,0.1,2013.0,12-65,ARQ,HHS,Ecstasy,0.09,0.29,COL,0.19,,America,Colombia,22850381.0,23387544.0,46237930.0,243357526.31578946
478,Americas,South America,Colombia,0.04,0.07,0.01,2013.0,12-65,ARQ,HHS,Prescription Stimulants,,,COL,0.04,,America,Colombia,22850381.0,23387544.0,46237930.0,1155948250.0
479,Americas,South America,Colombia,0.03,,,2013.0,12-65,Government source,HHS,Opiates,,,COL,,0.03,America,Colombia,22850381.0,23387544.0,46237930.0,1541264333.3333335
480,Americas,South America,Colombia,0.53,0.55,0.51,2013.0,12-65,Government source,HHS,Tranquillizers and sedatives,,,COL,,0.53,America,Colombia,22850381.0,23387544.0,46237930.0,87241377.35849056
481,Americas,South America,Colombia,2.27,3.79,0.93,2008.0,12-65,ARQ,,Cannabis,1.93,2.61,COL,,2.27,America,Colombia,21686630.0,22128684.0,43815314.0,19301900.440528635
482,Americas,South America,Colombia,0.72,1.28,0.22,2008.0,12-65,ARQ,HHS,Cocaine,0.53,0.9,COL,0.72,,America,Colombia,21686630.0,22128684.0,43815314.0,60854602.77777778
483,Americas,South America,Colombia,0.06,,,2008.0,12-65,ARQ,HHS,Amphetamines,,,COL,0.06,,America,Colombia,21686630.0,22128684.0,43815314.0,730255233.3333334
484,Americas,South America,Colombia,0.28,0.41,0.17,2008.0,12-65,ARQ,HHS,Ecstasy,0.17,0.39,COL,0.28,,America,Colombia,21686630.0,22128684.0,43815314.0,156483264.28571427
485,Americas,South America,Colombia,0.06,0.06,0.05,2008.0,12-65,ARQ/Government source,HHS,Prescription Stimulants,,,COL,0.06,,America,Colombia,21686630.0,22128684.0,43815314.0,730255233.3333334
486,Americas,South America,Colombia,0.02,,,2008.0,12-64,ARQ,HHS,Opiates,,,COL,,0.02,America,Colombia,21686630.0,22128684.0,43815314.0,2190765700.0
487,Americas,South America,Colombia,0.52,0.52,0.52,2008.0,12-65,ARQ/Government,HHS,Tranquillizers and sedatives,,,COL,,0.52,America,Colombia,21686630.0,22128684.0,43815314.0,84260219.23076923
488,Americas,South America,Colombia,1.9,,,2003.0,18-65 ,ARQ ,,Cannabis,,,COL,,1.9,America,Colombia,20357985.0,20699711.0,41057689.0,21609310.0
489,Americas,South America,Colombia,0.8,,,2003.0,18-65,Government source ,,Cocaine,,,COL,0.8,,America,Colombia,20357985.0,20699711.0,41057689.0,51322111.25
490,Americas,South America,Colombia,1.2,1.7,0.9,2003.0,18-65,ARQ/UNODC,HHS,Tranquillizers and sedatives,,,COL,,1.2,America,Colombia,20357985.0,20699711.0,41057689.0,34214740.833333336
491,Americas,South America,Ecuador,0.67,0.84,0.53,2013.0,12-65,ARQ,HHS,Cannabis,,,ECU,,0.67,America,Ecuador,7863797.000000001,7859199.0,15722988.0,23467146.268656716
492,Americas,South America,Ecuador,0.01,0.01,0.0,2013.0,12-65,ARQ,HHS,Ecstasy,,,ECU,0.01,,America,Ecuador,7863797.000000001,7859199.0,15722988.0,1572298800.0
493,Americas,South America,Ecuador,0.04,0.0,0.02,2013.0,12-65,ARQ,HHS,Opioids,,,ECU,,0.04,America,Ecuador,7863797.000000001,7859199.0,15722988.0,393074700.0
494,Americas,South America,Ecuador,0.01,,,2013.0,12-65,ARQ,HHS,Opiates,,,ECU,,0.01,America,Ecuador,7863797.000000001,7859199.0,15722988.0,1572298800.0
495,Americas,South America,Ecuador,0.03,0.01,,2013.0,12-65,ARQ,HHS,Opiates,,,ECU,,0.03,America,Ecuador,7863797.000000001,7859199.0,15722988.0,524099600.0
496,Americas,South America,Ecuador,0.7,,,2007.0,12-65,ARQ,HHS,Cannabis,,,ECU,,0.7,America,Ecuador,7133073.0,7118768.0,14251838.0,20359768.57142857
497,Americas,South America,Ecuador,0.2,,,2007.0,12-65,ARQ,HHS,Cocaine,0.14,0.25,ECU,0.2,,America,Ecuador,7133073.0,7118768.0,14251838.0,71259190.0
498,Americas,South America,Ecuador,0.2,,,2007.0,15-64,ARQ,HHS,Amphetamines,,,ECU,0.2,,America,Ecuador,7133073.0,7118768.0,14251838.0,71259190.0
499,Americas,South America,Ecuador,0.1,,,2007.0,12-65,ARQ,,Prescription Stimulants,,,ECU,0.1,,America,Ecuador,7133073.0,7118768.0,14251838.0,142518380.0
500,Americas,South America,Ecuador,0.07,,,2007.0,12-65,ARQ,HHS,Opiates,0.06,0.08,ECU,,0.07,America,Ecuador,7133073.0,7118768.0,14251838.0,203597685.7142857
501,Americas,South America,Ecuador,1.5,,,2007.0,12-65,ARQ,HHS,Tranquillizers and sedatives,,,ECU,,1.5,America,Ecuador,7133073.0,7118768.0,14251838.0,9501225.333333334
502,Americas,South America,Guyana,4.6,,,2016.0,12-65,Government source,HHS,Cannabis,,,GUY,,4.6,,Guyana,372416.0,386685.0,759097.0,165021.08695652176
503,Americas,South America,Guyana,4.04,,,2010.0,15-64,UNODC Estimate,SS,Cannabis,1.56,6.53,GUY,,4.04,,Guyana,371999.0,375952.0,747937.0,185132.9207920792
504,Americas,South America,Guyana,0.28,,,2010.0,15-64,UNODC Estimate,SS,Ecstasy,0.08,0.48,GUY,0.28,,,Guyana,371999.0,375952.0,747937.0,2671203.5714285714
505,Americas,South America,Guyana,3.5,,,2008.0,15-64,UNODC Estimate,,Cannabis,0.97,5.95,GUY,,3.5,,Guyana,375569.0,378599.0,754159.0,215474.0
506,Americas,South America,Guyana,2.6,,,2002.0,,UNODC Estimate ,,Cannabis,,,GUY,,2.6,,Guyana,379826.0,380515.0,760326.0,292433.07692307694
507,Americas,South America,Guyana,0.13,,,2002.0,15-64,UNODC Estimate,,Ecstasy,,,GUY,0.13,,,Guyana,379826.0,380515.0,760326.0,5848661.538461538
508,Americas,South America,Paraguay,1.6,,,2005.0,12-65,UNODC Estimate,,Cannabis,,,PRY,,1.6,America,Paraguay,2762374.0,2714517.0,5476881.0,3423050.625
509,Americas,South America,Paraguay,0.51,,,2005.0,15-64,UNODC Estimate,SS,Amphetamines,,,PRY,0.51,,America,Paraguay,2762374.0,2714517.0,5476881.0,10738982.352941176
510,Americas,South America,Paraguay,0.09,,,2005.0,15-64,UNODC Estimate,,Ecstasy,,,PRY,0.09,,America,Paraguay,2762374.0,2714517.0,5476881.0,60854233.333333336
511,Americas,South America,Peru,1.62,,,2017.0,15-64,Government source/UNODC Estimate,SS,Cannabis,1.24,2.01,PER,,1.62,America,Peru,15666064.0,15939423.0,31605488.0,19509560.49382716
512,Americas,South America,Peru,0.96,,,2017.0,15-64,Government source/UNODC Estimate,SS,Cocaine,0.18,1.75,PER,0.96,,America,Peru,15666064.0,15939423.0,31605488.0,32922383.333333336
513,Americas,South America,Peru,0.3,,,2017.0,12-65,Government source/UNODC Estimates,SS,Ecstasy,0.03,0.57,PER,0.3,,America,Peru,15666064.0,15939423.0,31605488.0,105351626.66666667
514,Americas,South America,Peru,1.03,1.98,0.22,2010.0,12-65,ARQ,HHS,Cannabis,,,PER,,1.03,America,Peru,14545484.0,14684088.0,29229576.0,28378229.12621359
515,Americas,South America,Peru,0.7,,,2010.0,12-65,Government source,HHS,Cocaine,,,PER,0.7,,America,Peru,14545484.0,14684088.0,29229576.0,41756537.14285714
516,Americas,South America,Peru,0.04,,,2010.0,12-65,Government source,HHS,Ecstasy,,,PER,0.04,,America,Peru,14545484.0,14684088.0,29229576.0,730739400.0
517,Americas,South America,Peru,0.11,,,2010.0,12-65,ARQ,,Prescription Stimulants,,,PER,0.11,,America,Peru,14545484.0,14684088.0,29229576.0,265723418.1818182
518,Americas,South America,Peru,1.29,1.08,1.46,2010.0,12-65,ARQ,HHS,Tranquillizers and sedatives,,,PER,,1.29,America,Peru,14545484.0,14684088.0,29229576.0,22658586.046511628
519,Americas,South America,Peru,0.7,,,2006.0,15-64,Government source,HHS,Cannabis,,,PER,,0.7,America,Peru,14180761.0,14200315.0,28381081.0,40544401.42857143
520,Americas,South America,Peru,0.48,,,2006.0,15-64,ARQ ,HHS ,Cocaine,0.34,0.61,PER,0.48,,America,Peru,14180761.0,14200315.0,28381081.0,59127252.083333336
521,Americas,South America,Peru,0.2,,,2006.0,12-64,ARQ,HHS,Amphetamines,,,PER,0.2,,America,Peru,14180761.0,14200315.0,28381081.0,141905405.0
522,Americas,South America,Peru,0.04,,,2006.0,12-64,ARQ,HHS,Ecstasy,,,PER,0.04,,America,Peru,14180761.0,14200315.0,28381081.0,709527025.0
